id,y
4461872495760100,
4471269502025840,
4462233671302960,
4471284953634030,
4462234019534800,
4471281212938910,
4470201007344600,
4471656594588650,
4462596952450450,
4462597028393350,
4462954063858130,
4462959386516050,
4472379831364480,
4462959679618040,
4463321862544300,
4463321157438650,
4463321787332330,
4463683927026040,
4463683260359130,
4463682342179650,
4473100663831510,
4463684384205230,
4464046591499470,
4464046285484390,
4464046926998280,
4473051435960500,
4473402528513410,
4464409303101260,
4473447100988450,
4464409181553570,
4464771589624790,
4465133952964000,
4465496445941540,
4465496038075130,
4465857138368890,
4466220860875050,
4466221259218230,
4466221023762440,
4466583466671810,
4466582337747730,
4466579955588770,
4466945296019620,
4466946043173620,
4466944331286150,
4466945610901730,
4467670088921780,
4459103365385180,
4468033169230160,
4468032502020670,
4468026759509190,
4468757633854300,
4468757898259550,
4469120248309480,
4468757923882280,
4469120202637740,
4469119334040580,
4469120088903640,
4469120408150090,
4469481751405900,
4469482741659210,
4469480702860850,
4462915753424970,
4469844060060460,
4463224982852190,
4470207118814390,
4470569741317570,
4463232250665540,
4470568957343230,
4470565325211570,
4463616306709480,
4470932153908390,
4463494457481010,
4470932246898240,
4471294680466560,
4464027884927130,
4463970650266480,
4472019179361320,
4472019456407700,
4472381810491200,
4472381584015570,
4464532615793430,
4472379981644610,
4472381827969070,
4472381776621740,
4472744156839350,
4472735897740390,
4472744051639800,
4472744085051520,
4472744017804310,
4464808570994590,
4473106619452870,
4465117422758060,
4463951972535060,
4463894712473420,
4473103885606770,
4473106376693820,
4473103440412640,
4473103847564610,
4465439512125590,
4473467770455430,
4473468827180700,
4465750360584700,
4473468555321750,
4465782979176680,
4473467396725090,
4473468898513710,
4466184613188490,
4467601906375070,
4469691764690130,
4471915261903510,
4467287581225820,
4456793247455430,
4467704301887610,
4468298445919080,
4468631171448420,
4469120072408070,
4469120181870900,
4469120114760690,
4469120361435550,
4458789094475770,
4470564179227130,
4470558878073320,
4470932267942840,
4459503401075220,
4470921282682290,
4459952703281780,
4471280898435810,
4460314831557400,
4471232617255400,
4471476353208370,
4471470715230110,
4471491443391130,
4458570185567740,
4460729966532490,
4472372461295260,
4472356355230970,
4472187215689740,
4472378719047050,
4472728595798280,
4472719112628220,
4472710895990880,
4472735301985940,
4462166675798140,
4455918291221730,
4456227268205130,
4462954299149850,
4457711753978140,
4463668383512810,
4462729757014320,
4464024429064750,
4464367590185610,
4464236355015320,
4464402831153250,
4461667594989570,
4464684797127410,
4464735871751180,
4462455520669590,
4464720344218380,
4465120589558270,
4465113572536100,
4465094979476190,
4465127908252330,
4465072850374500,
4465025727536790,
4464046566499630,
4465386865191720,
4465132522211870,
4465496420681830,
4465495023994360,
4465856362671630,
4465856119559510,
4465858745414710,
4465858829385090,
4466221145547570,
4466943161712080,
4466219530377880,
4466220969159700,
4466220957235500,
4466220856660680,
4466945565283040,
4467655010378200,
4467669036461260,
4466944603933990,
4468025069827450,
4468023622989160,
4467307478741880,
4468322663817410,
4467307771964750,
4467308053341160,
4467670835805420,
4467670844087660,
4468367693989860,
4467670839488350,
4467670692918320,
4468726155490020,
4468031973251630,
4468032883887690,
4468032505948570,
4468032254706790,
4468033021970050,
4468033131321350,
4468028672161030,
4469825122053850,
4468757978356450,
4470196213556710,
4468756057020970,
4468757973766340,
4469120223714030,
4469117820226890,
4469119829084890,
4469120219477150,
4471186123643440,
4469119757934020,
4469119648470250,
4469116930546270,
4469119938448850,
4471512083470160,
4469482288644970,
4469482728520960,
4471901721948370,
4471987311732400,
4469482493637100,
4472009507097050,
4469843153301040,
4469844957283470,
4469845028243890,
4472360654146720,
4469844919756900,
4469841307634290,
4469845137148610,
4470207479079680,
4472707653935110,
4470206346399850,
4470207256802750,
4472712896542830,
4470569880007680,
4470569901043550,
4470569728681060,
4473053750347490,
4470569896498200,
4470569833373360,
4470568625842880,
4473079927428600,
4470931155644350,
4473100822966010,
4473079000898450,
4473091994940960,
4471293648864320,
4472018315534880,
4472018907298810,
4472381726581890,
4472381856791310,
4472381508313730,
4472378769938490,
4472744202867910,
4473105005238730,
4473065221933520,
4473467099876110,
4462968592614220,
4463292871044520,
4464046646368930,
4464759631709000,
4465851765884100,
4465846678001170,
4466219258715350,
4466053285493560,
4466565192252250,
4466944629398460,
4466911633435340,
4473468064004290,
4456398135709110,
4468022565678160,
4458186268553990,
4457980391521770,
4467975870214530,
4468019931494820,
4468388233701320,
4468392427399450,
4468391337746260,
4468381996253690,
4459198240526040,
4459471734303330,
4468727368385870,
4459828099187370,
4468756149358320,
4469105509974590,
4460176696092170,
4469296228470380,
4470203876615550,
4470181810207310,
4462057795577330,
4462851815474210,
4470527496346180,
4470438778373350,
4463321832805040,
4463681532738640,
4463679850809070,
4470561234988980,
4464037695929060,
4463912390821890,
4464395432227820,
4464377094294340,
4464375820026910,
4464768318034610,
4464436163276510,
4465106127480350,
4465458448831650,
4465844975328000,
4466157492720810,
4471612017006110,
4471626500416500,
4466939109783860,
4472127292180330,
4467897554867000,
4472739974425140,
4468277234928130,
4468749132378320,
4473447788769300,
4473392944411800,
4468978766295010,
4469410683335070,
4469337144096330,
4469757182560920,
4470862524597440,
4471171670448790,
4471623656152990,
4471535765023240,
4471779567089660,
4471870487158780,
4471905798775030,
4472368325786760,
4472146389081570,
4472377579074090,
4472635146610180,
4472931855477230,
4473264447508450,
4473304502800720,
4463185090116260,
4464281539949180,
4464281553023100,
4464732733911900,
4464676199351370,
4465116261099610,
4465102453114590,
4465854898959920,
4465641672906510,
4465843179824740,
4465856392351650,
4468280179900380,
4468954741056560,
4469834169852080,
4467813055474870,
4468155495602210,
4470781008082730,
4468725807776730,
4468683705701850,
4468653422321770,
4471034037845570,
4473263520776860,
4472373045098720,
4472360146940830,
4472381466698490,
4472739295797970,
4457013087765420,
4472708072559520,
4472692323279610,
4472718785764800,
4457864053324730,
4473027242412870,
4457690728652530,
4473033382835670,
4457794315183740,
4473467329921030,
4457702338484330,
4457795090961220,
4458128483067610,
4458575549854750,
4458784912604520,
4459674478732940,
4460011461732250,
4461331296353120,
4460349875378240,
4460934536011080,
4461313986041380,
4461518966260930,
4462492623426320,
4462009477434790,
4462936418560160,
4462520616445860,
4462838891979710,
4463307345999600,
4463684505997780,
4463668035538390,
4464008260689120,
4463912827335380,
4464403602736090,
4465474819903880,
4465292380358350,
4465665656642090,
4466203067929710,
4465106429227820,
4465429873383760,
4465853392878250,
4465664067029060,
4468388790990180,
4468363818929930,
4465756504644250,
4469458267300000,
4466880221471780,
4466901277067830,
4466862895438260,
4469817098914930,
4467245688247770,
4467250944264550,
4470177657787410,
4470918006725860,
4467625704524700,
4467606927014680,
4470923668783100,
4468014830937150,
4471275164417930,
4471292419893120,
4467991116551730,
4471977832142500,
4472017204052380,
4468390032579360,
4468212173436770,
4468372890703260,
4468351004428440,
4468356474341560,
4472378270989230,
4467648303688990,
4468751191247910,
4472722283268710,
4468657394756690,
4468561206692660,
4469034130754070,
4473101058270240,
4473082066962950,
4473100874212960,
4473426867670370,
4473457650111760,
4473427945100000,
4467979418767780,
4473459168300030,
4473455518687550,
4469402152228690,
4469201429442750,
4469827698144440,
4469736043841370,
4470127141398380,
4470180308521280,
4469984346579740,
4470801752926670,
4470911254500300,
4471213147852240,
4471174337446720,
4471628605706310,
4471640026613140,
4471566446613890,
4472009754547370,
4471818616289160,
4471939488092100,
4472376114965270,
4472376403965310,
4472698715501940,
4472694936158950,
4472661067208930,
4472692851934980,
4472976910960500,
4456046695222980,
4462523866789470,
4456058183447500,
4455879333654130,
4456405500957230,
4457090875144930,
4464998552055520,
4464916142654000,
4465759084565660,
4459270462874130,
4459185846896900,
4460026209426730,
4460019430593300,
4459879551418730,
4467302001394820,
4460728544761210,
4460659331159420,
4461035228188400,
4460958388475020,
4468528742878070,
4461827922200960,
4462189060996370,
4462561116104460,
4462954202541210,
4463319894724040,
4463679712357030,
4463641283343940,
4463599763905760,
4464015239264160,
4464037934436620,
4464021548215290,
4463979919512930,
4464404814762820,
4471865412471820,
4465118668980990,
4465001832313590,
4464938003338840,
4465489633736470,
4465856094850630,
4466216335247510,
4466209682761080,
4466218847142100,
4466210848227750,
4466214242039860,
4466214816835190,
4466142469361330,
4466536242529940,
4466936253127700,
4466942293169510,
4466941001958750,
4466939063919590,
4468018966485390,
4468033084809460,
4468382709372310,
4468363210031560,
4468735433588640,
4468670028191450,
4468723043986950,
4469115286511960,
4469113524692100,
4469458943287380,
4469482141038300,
4469480019684350,
4470200977893470,
4470563160214740,
4471281510202120,
4471656284119130,
4471656124637060,
4471998384078320,
4472012728754370,
4472019179054030,
4472366169683640,
4472743888266050,
4472739198756120,
4472649994476550,
4473078891352500,
4472939560396070,
4473101477328620,
4473461097848600,
4470937594021870,
4471910810879840,
4457155740044040,
4457504010133950,
4457796164832550,
4457882961777520,
4458175358740990,
4458478674256100,
4458952480063360,
4458933286122590,
4458801387959840,
4462160563983650,
4465826243201600,
4465854554785450,
4467515763933650,
4468016933099600,
4467972200331570,
4468383602572210,
4468536241740880,
4469463057458120,
4469268580577890,
4469670948142900,
4469637717088160,
4470143503752710,
4470507502335180,
4470486782221170,
4471217195352770,
4471143756609690,
4471544166098630,
4471591469243810,
4471571319813410,
4471836430000420,
4472720072575020,
4458115867440570,
4460046861752300,
4467660827926170,
4467665945203020,
4469078532230490,
4464032343751340,
4469453419411180,
4469272266477250,
4469692285003200,
4464726609858860,
4465475314536510,
4470496152563120,
4470569095364760,
4470495862532190,
4470566021384240,
4465856937735650,
4466216892308190,
4466212027537670,
4471087922925320,
4471158667923290,
4471283708464480,
4466945992468700,
4473095856885660,
4467670742789180,
4473449936316520,
4467670327688250,
4473286118996690,
4473337822554510,
4473436233635060,
4468757143023390,
4468757927842600,
4468757583910020,
4469118499053530,
4469116792626480,
4469844449219500,
4470205231583170,
4470204836849000,
4464691793524880,
4470928736068630,
4465856476448580,
4471294357687470,
4465742742831140,
4465774536525010,
4465848733207000,
4471294693709460,
4471657051407220,
4466219492769010,
4466387046644610,
4472381701594760,
4472742948545980,
4467280031553110,
4473105877962350,
4467307915035700,
4467299358824880,
4467666712358800,
4473464377030460,
4456073790259770,
4468025232884980,
4456434387677220,
4468744669791940,
4469114263516560,
4469076484872540,
4457155602459290,
4457143945911300,
4469455864321400,
4457144072061770,
4457523152758620,
4457523236668940,
4457522733423790,
4457522578419340,
4457519072173880,
4469824769889610,
4457523854062460,
4457886266286100,
4469823796555470,
4457878573943160,
4457859519418490,
4457885414976360,
4470146024706650,
4458247882436530,
4470503903706220,
4458237690830800,
4470386119003920,
4458245072332700,
4470909022389140,
4470910134485400,
4458188391030600,
4470930258732990,
4458591111409250,
4471275197690570,
4471639787610510,
4471655881402060,
4471421495887880,
4471995620469650,
4458970955180560,
4472019183263180,
4471930788402960,
4472357013971550,
4472371639496610,
4459334119453800,
4459694472685800,
4473079348335410,
4473094825061240,
4473106137314860,
4473426981180850,
4473465556072930,
4460059503327300,
4473464297279930,
4460421446249850,
4460422926793650,
4460420318042480,
4456197355097990,
4458397778588110,
4458926944778240,
4461505712321330,
4458945508692720,
4461488469657910,
4461871865921190,
4461872508387590,
4460013973691820,
4462221180088450,
4460396973293260,
4461043084577030,
4462593550648090,
4462596281540550,
4462597174741730,
4462959067295780,
4464020473893520,
4463321858327870,
4463311238220490,
4463296679872570,
4463321220285360,
4464693043255140,
4463976303497120,
4464974799564070,
4465074221540040,
4465449041312030,
4464771443169280,
4464770491129060,
4464770184526490,
4465821721596890,
4465678578713150,
4466175201307200,
4465132611025000,
4466147854581070,
4466581734099900,
4465495694931090,
4466542664075670,
4466809606958530,
4465491089028670,
4466781706240240,
4466707626035310,
4466908869249330,
4466925209669660,
4467269365189020,
4465858044442610,
4467140206240250,
4465858870536920,
4467273567591080,
4467665629934690,
4467438248495690,
4467468703921100,
4467907470250440,
4467985827344420,
4469018461609120,
4465482629429580,
4469261604909390,
4466574646229630,
4469637326469320,
4466911926096270,
4470918983928550,
4470321308488260,
4470919990360730,
4471189650605600,
4471098651302400,
4468393413212840,
4471430776881910,
4468757638286750,
4468756870608760,
4472285873964560,
4469120035012630,
4469119934247880,
4469114091575670,
4469118935642190,
4469119585652210,
4472628200659880,
4469119997383520,
4469482174827180,
4469844936132580,
4470567245231920,
4470564859595470,
4470912407901420,
4471293321564510,
4471291190809890,
4471232923485160,
4471655705080690,
4471652077584720,
4462928126777420,
4472017761515720,
4472016344690120,
4472015782151680,
4464045539498730,
4472379294494820,
4472376534249530,
4465133781041120,
4465470977802660,
4465473897066620,
4473105831460040,
4473104980349510,
4471656275419750,
4473468998959750,
4473467514297040,
4465807138281340,
4465847852625130,
4466216037097090,
4466183350770240,
4466547080715420,
4466934768631090,
4466885494495360,
4466937239401430,
4467282350802870,
4467251199686660,
4467578305048620,
4467434473506940,
4467653030413060,
4467648635016760,
4467950834400200,
4467980002176720,
4468753309813050,
4469285919096110,
4469440480006750,
4469346455835510,
4469677592282980,
4469759049343320,
4470387247271360,
4470776344532290,
4470729703741570,
4470746015165400,
4471609060728830,
4471432702107030,
4472368980426560,
4472534814648750,
4472728385789710,
4472525997873050,
4473268646184480,
4463186058919840,
4456381732481650,
4464437823710120,
4456765905453980,
4465819327411130,
4465795356835190,
4465779267005740,
4466056746068650,
4466382806889170,
4466104451593040,
4457868553738660,
4457605583374330,
4466585773716630,
4458086552786060,
4457989941307720,
4467112515152570,
4458571418410880,
4458536077341170,
4458937498147300,
4458876160675710,
4468729897129020,
4458738625029170,
4468685659647080,
4459092993078050,
4469068377340090,
4459919832667460,
4459760814684020,
4460244430179200,
4460403298114600,
4460403171806050,
4470152718336410,
4460358863327190,
4460779484498900,
4460694499784750,
4460714871517260,
4470206220933760,
4460764473897170,
4470521901576730,
4470702377752680,
4460935928829060,
4460980039520200,
4461490658450020,
4471467280517300,
4472187915980930,
4472949505115690,
4473450356130150,
4462954349186140,
4456385095796280,
4456383359975970,
4456323565054720,
4456409892666450,
4465133055455210,
4465464002275630,
4465496239765440,
4466218327148780,
4461448485089910,
4466937712840650,
4463676113470550,
4463586472685040,
4464256621928740,
4465098137523110,
4465779908758820,
4466212257989850,
4465995832269290,
4468746829746440,
4466383134170800,
4466353437685630,
4469117401166890,
4469108374375770,
4467650937519740,
4467506674271200,
4470200990369920,
4468831856905710,
4470206325351070,
4469535677324650,
4470568738651380,
4470569657665460,
4470562145068820,
4471644560804820,
4471498959567600,
4471650470394320,
4471657059827380,
4472016671850500,
4472016277529800,
4471993430208230,
4472377813027170,
4472379332152580,
4472358544744730,
4472268035643940,
4456233413637230,
4472744047663990,
4473100735407390,
4456646300192790,
4473459012786780,
4458748300537410,
4460683074920330,
4461073912151130,
4461289952600620,
4463669700055520,
4464600123055590,
4465014158920970,
4464998287832590,
4465299715634280,
4465648572756310,
4466577174430560,
4465130480327740,
4465495728252910,
4465495786809080,
4465850638027260,
4466206884966260,
4468935216354700,
4469419055102250,
4466583232007410,
4470237908563180,
4470409309514790,
4470311922091210,
4470920020750950,
4470849358328860,
4470869726173830,
4470856836794580,
4470871663709040,
4470867495350580,
4471198085899450,
4471193786976100,
4471654547749220,
4466970269485450,
4467667094532770,
4467526715341570,
4467590149982340,
4472256493670340,
4472716817843750,
4473375785523490,
4473462254847360,
4468392863511890,
4456050230810790,
4456022091317430,
4455968182525770,
4468349239381370,
4456183547072240,
4456419136946210,
4468737627606400,
4468753087881780,
4457072408018340,
4456890991569120,
4469119367921550,
4469118315043240,
4457747783859270,
4458588694678730,
4469467335478050,
4458584685248680,
4470198646256610,
4459545889819990,
4460045326204930,
4460037407296080,
4459947234446010,
4460289494267980,
4460174628125290,
4460689625951640,
4460784303943610,
4469769359001910,
4460755263014820,
4460762162021350,
4460727387168670,
4470924399130660,
4471282436975560,
4471251529932260,
4461478851657020,
4471290741855550,
4471271612045140,
4471643450008130,
4471643050700430,
4461993345596090,
4471645596603690,
4472374676633820,
4473093357533520,
4463301121680170,
4463302103068490,
4463658707046700,
4463653393234350,
4463983018410270,
4464305526946880,
4464719329470720,
4464754209066690,
4465251497574430,
4465458738852460,
4465694575832090,
4465844895877570,
4466159233548520,
4466550373333930,
4466942155312650,
4467235562901020,
4467098111557320,
4467195385621300,
4467617442430450,
4468381774516690,
4468716571664040,
4469823449255760,
4469804931030870,
4469657736327180,
4469839085604280,
4469840423631790,
4470187149847920,
4465069687468880,
4471276225298250,
4465134695042710,
4471644472628000,
4465849026830070,
4465845126220840,
4472014691738180,
4465853380469170,
4472379239117550,
4466349063507810,
4472654633457050,
4466565598528380,
4473102656806010,
4466923301099410,
4473097916753830,
4473109484812320,
4467427796683850,
4467488420532140,
4468736016788480,
4468724058557670,
4458800419279320,
4468692186143050,
4469351585592050,
4469421471202770,
4469330383450470,
4469478982750240,
4469744663496040,
4462591579039280,
4470200802459150,
4470094086240250,
4470810410684560,
4463682916299650,
4463681792224600,
4463682668770450,
4463942820222660,
4471241958216950,
4464044700580110,
4471437328417490,
4463864588961760,
4464393493943530,
4472115656817380,
4464236312777800,
4464354827151540,
4464217543408620,
4465277062711790,
4465840013688890,
4466212602090290,
4466571416012220,
4466534443234250,
4466830083147390,
4467271168966630,
4467439020974260,
4467994073744820,
4468376070072560,
4468748771652540,
4468741494643740,
4468721752173180,
4468689242058840,
4469009657794820,
4469108664413940,
4469843489204890,
4469697795431660,
4470175090982000,
4470196603555030,
4470508026405780,
4470559163142820,
4470530612418050,
4463684082469260,
4471587325617970,
4472268559893910,
4464409134773410,
4472703589798490,
4472704676086640,
4472607770462030,
4464766963717180,
4472959933036620,
4464769534523770,
4464763729720810,
4473394349200910,
4473457989878360,
4456074348328310,
4456796624130780,
4457161104645990,
4457144239590320,
4465824548653010,
4457516626478490,
4457159012522070,
4457408136617430,
